instance,number,sup,cpm,mis,misr,omega,class,comb. class,other class
0.004545454545454545,0.3125,0.75,0.1,0.008522727272727272,0.0,1.0,0.0,0.0,
0.004545454545454545,0.325,0.75,0.1,0.0014204545454545455,0.0,1.0,0.0,0.0,
0.004545454545454545,0.3375,0.5,0.2,0.0008522727272727272,0.0,1.0,0.0,0.0,
0.004545454545454545,0.35000000000000003,0.5,0.06666666666666667,0.003551136363636364,0.0,1.0,0.0,0.0,
0.004545454545454545,0.36250000000000004,0.5,0.06666666666666667,0.001065340909090909,0.0,1.0,0.0,0.0,
0.004545454545454545,0.375,0.75,0.03333333333333333,0.01278409090909091,0.0,1.0,0.0,0.0,
0.004545454545454545,0.3875,0.75,0.03333333333333333,0.0044034090909090915,0.0,1.0,0.0,0.0,
0.004545454545454545,0.4,0.75,0.06666666666666667,0.001278409090909091,0.0,1.0,0.0,0.0,
0.004545454545454545,0.41250000000000003,0.25,0.03333333333333333,0.0011363636363636365,0.0,1.0,0.0,0.0,
0.004545454545454545,0.42500000000000004,0.25,0.03333333333333333,0.0006392045454545455,0.0,1.0,0.0,0.0,
0.004545454545454545,0.4375,0.25,0.06666666666666667,0.0032670454545454543,0.0,1.0,0.0,0.0,
0.004545454545454545,0.45,0.25,0.06666666666666667,0.0012073863636363636,0.0,1.0,0.0,0.0,
0.004545454545454545,0.4625,0.25,0.2,0.0009943181818181817,0.0,1.0,0.0,0.0,
0.004545454545454545,0.47500000000000003,0.5,0.03333333333333333,0.0014914772727272728,0.0,1.0,0.0,0.0,
0.004545454545454545,0.48750000000000004,0.5,0.03333333333333333,0.0009943181818181817,0.0,1.0,0.0,0.0,
0.004545454545454545,0.5,0.75,0.03333333333333333,0.01278409090909091,0.0,1.0,0.0,0.0,
0.00909090909090909,0.0,0.75,0.0,0.06747159090909091,0.013888888888888888,0.25,0.0,0.0,
0.00909090909090909,0.0125,0.75,0.0,0.02840909090909091,0.010912698412698412,0.25,0.0,0.0,
0.00909090909090909,0.025,0.75,0.0,0.0054687500000000005,0.0017857142857142857,0.25,0.0,0.0,
0.00909090909090909,0.037500000000000006,0.75,0.0,0.002272727272727273,0.0013888888888888887,0.25,0.0,0.0,
0.00909090909090909,0.05,1.0,0.0,0.0390625,0.011904761904761904,0.25,0.0,0.0,
0.00909090909090909,0.0625,1.0,0.0,0.03551136363636364,0.00992063492063492,0.25,0.0,0.0,
0.00909090909090909,0.07500000000000001,1.0,0.0,0.0029829545454545456,0.0013888888888888887,0.25,0.0,0.0,
0.00909090909090909,0.08750000000000001,1.0,0.0,0.002840909090909091,0.0011904761904761904,0.25,0.0,0.0,
0.00909090909090909,0.1,0.5,0.0,0.009943181818181818,0.00992063492063492,0.25,0.0,0.0,
0.00909090909090909,0.1125,0.5,0.0,0.10653409090909091,0.06746031746031746,0.25,0.0,0.0,
0.00909090909090909,0.125,0.5,0.0,0.001278409090909091,0.0013888888888888887,0.25,0.0,0.0,
0.00909090909090909,0.1375,0.5,0.0,0.007102272727272728,0.005357142857142857,0.25,0.0,0.0,
0.00909090909090909,0.15000000000000002,0.25,0.0,0.007102272727272728,0.007936507936507936,0.25,0.0,0.0,
0.00909090909090909,0.1625,0.25,0.0,0.11363636363636365,0.07936507936507936,0.25,0.0,0.0,
0.00909090909090909,0.17500000000000002,0.25,0.0,0.0008522727272727272,0.0011904761904761904,0.25,0.0,0.0,
0.00909090909090909,0.1875,0.25,0.0,0.007670454545454546,0.005357142857142857,0.25,0.0,0.0,
0.00909090909090909,0.2,1.0,0.24444444444444446,0.0004261363636363636,0.0,0.25,0.0,0.0,
0.00909090909090909,0.21250000000000002,0.5,0.016666666666666666,0.006818181818181818,0.0047619047619047615,0.25,0.0,0.0,
0.00909090909090909,0.225,0.5,0.03333333333333333,0.0017045454545454545,0.0,0.25,0.0,0.0,
0.00909090909090909,0.23750000000000002,0.75,0.016666666666666666,0.004261363636363636,0.0,0.25,0.0,0.0,
0.00909090909090909,0.25,0.75,0.016666666666666666,0.002130681818181818,0.0,0.25,0.0,0.0,
0.00909090909090909,0.2625,0.25,0.016666666666666666,0.007102272727272728,0.005357142857142857,0.25,0.0,0.0,
0.00909090909090909,0.275,0.75,0.34444444444444444,0.0013494318181818182,0.0,0.25,0.0,0.0,
0.00909090909090909,0.28750000000000003,0.75,0.34444444444444444,0.0004971590909090909,0.0,0.25,0.0,0.0,
0.00909090909090909,0.30000000000000004,0.25,0.03333333333333333,0.0014204545454545455,0.0,0.25,0.0,0.0,
0.00909090909090909,0.3125,1.0,0.016666666666666666,0.0026988636363636364,0.0,0.25,0.0,0.0,
0.00909090909090909,0.325,1.0,0.016666666666666666,0.002414772727272727,0.0,0.25,0.0,0.0,
0.00909090909090909,0.3375,0.25,0.016666666666666666,0.007102272727272728,0.0,0.25,0.0,0.0,
0.013636363636363636,0.0,0.75,0.0,0.05397727272727273,0.0,0.25,0.0,0.0,
0.013636363636363636,0.0125,0.75,0.0,0.02840909090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.025,0.75,0.0,0.004829545454545454,0.0,0.25,0.0,0.0,
0.013636363636363636,0.037500000000000006,0.75,0.0,0.002840909090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.05,1.0,0.0,0.03409090909090909,0.0,0.25,0.0,0.0,
0.013636363636363636,0.0625,1.0,0.0,0.019886363636363636,0.0,0.25,0.0,0.0,
0.013636363636363636,0.07500000000000001,1.0,0.0,0.003125,0.0,0.25,0.0,0.0,
0.013636363636363636,0.08750000000000001,1.0,0.0,0.002414772727272727,0.0,0.25,0.0,0.0,
0.013636363636363636,0.1,0.25,0.0,0.048295454545454544,0.0,0.25,0.0,0.0,
0.013636363636363636,0.1125,0.25,0.0,0.078125,0.0,0.25,0.0,0.0,
0.013636363636363636,0.125,0.25,0.0,0.009517045454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.1375,0.25,0.0,0.00809659090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.15000000000000002,0.5,0.0,0.08167613636363637,0.0,0.25,0.0,0.0,
0.013636363636363636,0.1625,0.5,0.0,0.09232954545454546,0.0,0.25,0.0,0.0,
0.013636363636363636,0.17500000000000002,0.5,0.0,0.011647727272727271,0.0,0.25,0.0,0.0,
0.013636363636363636,0.1875,0.5,0.0,0.008948863636363637,0.0,0.25,0.0,0.0,
0.013636363636363636,0.2,0.75,0.016666666666666666,0.003551136363636364,0.0,0.25,0.0,0.0,
0.013636363636363636,0.21250000000000002,0.75,0.016666666666666666,0.002130681818181818,0.0,0.25,0.0,0.0,
0.013636363636363636,0.225,0.25,0.03333333333333333,0.0014204545454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.23750000000000002,0.25,0.03333333333333333,0.00390625,0.0,0.25,0.0,0.0,
0.013636363636363636,0.25,0.75,0.03333333333333333,0.0014204545454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.2625,0.75,0.03333333333333333,0.0005681818181818183,0.0,0.25,0.0,0.0,
0.013636363636363636,0.275,0.75,0.05,0.002272727272727273,0.0,0.25,0.0,0.0,
0.013636363636363636,0.28750000000000003,0.75,0.05,0.0005681818181818183,0.0,0.25,0.0,0.0,
0.013636363636363636,0.30000000000000004,0.75,0.08333333333333334,0.0006392045454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.3125,0.75,0.3666666666666667,0.0007102272727272727,0.0,0.25,0.0,0.0,
0.013636363636363636,0.325,0.75,0.32222222222222224,0.0006392045454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.3375,1.0,0.016666666666666666,0.002130681818181818,0.0,0.25,0.0,0.0,
0.013636363636363636,0.35000000000000003,1.0,0.016666666666666666,0.001278409090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.36250000000000004,1.0,0.03333333333333333,0.001278409090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.375,1.0,0.03333333333333333,0.0014204545454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.3875,1.0,0.05,0.001278409090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.4,1.0,0.2555555555555556,0.00078125,0.0,0.25,0.0,0.0,
0.013636363636363636,0.41250000000000003,0.25,0.05,0.007386363636363637,0.0,0.25,0.0,0.0,
0.013636363636363636,0.42500000000000004,0.25,0.05,0.001278409090909091,0.0,0.25,0.0,0.0,
0.013636363636363636,0.4375,0.5,0.016666666666666666,0.004829545454545454,0.0,0.25,0.0,0.0,
0.013636363636363636,0.45,0.5,0.016666666666666666,0.00625,0.0,0.25,0.0,0.0,
0.013636363636363636,0.4625,0.5,0.03333333333333333,0.0029829545454545456,0.0,0.25,0.0,0.0,
0.013636363636363636,0.47500000000000003,0.5,0.03333333333333333,0.0037642045454545454,0.0,0.25,0.0,0.0,
0.013636363636363636,0.48750000000000004,0.5,0.05,0.009588068181818182,0.0,0.25,0.0,0.0,
0.013636363636363636,0.5,0.25,0.016666666666666666,0.002130681818181818,0.0,0.25,0.0,0.0,
0.013636363636363636,0.5125000000000001,0.25,0.016666666666666666,0.004971590909090909,0.0,0.25,0.0,0.0,
0.013636363636363636,0.525,0.5,0.11666666666666667,0.0006392045454545455,0.0,0.25,0.0,0.0,
0.013636363636363636,0.5375,0.5,0.05,0.009588068181818182,0.0,0.25,0.0,0.0,
0.01818181818181818,0.0,0.5,0.0,0.17045454545454547,0.018849206349206348,0.0,0.0,0.0,
0.01818181818181818,0.0125,0.5,0.0,0.14204545454545456,0.021825396825396824,0.0,0.0,0.0,
0.01818181818181818,0.025,0.5,0.0,0.05965909090909091,0.010912698412698412,0.0,0.0,0.0,
0.01818181818181818,0.037500000000000006,0.5,0.0,0.010653409090909092,0.001984126984126984,0.0,0.0,0.0,
0.01818181818181818,0.05,0.5,0.0,0.008238636363636363,0.0012896825396825397,0.0,0.0,0.0,
0.01818181818181818,0.0625,0.5,0.0,0.003551136363636364,0.0010912698412698413,0.0,0.0,0.0,
0.01818181818181818,0.07500000000000001,0.25,0.0,0.024857954545454548,0.005952380952380952,0.0,0.0,0.0,
0.01818181818181818,0.08750000000000001,0.25,0.0,0.03977272727272727,0.008928571428571428,0.0,0.0,0.0,
0.01818181818181818,0.1,0.25,0.0,0.006534090909090909,0.0013888888888888887,0.0,0.0,0.0,
0.01818181818181818,0.1125,0.25,0.0,0.004829545454545454,0.001488095238095238,0.0,0.0,0.0,
0.01818181818181818,0.125,0.75,0.0,0.07102272727272728,0.0,0.0,0.0,0.0,
0.01818181818181818,0.1375,0.75,0.0,0.08522727272727273,0.0,0.0,0.0,0.0,
0.01818181818181818,0.15000000000000002,0.75,0.0,0.004261363636363636,0.0,0.0,0.0,0.0,
0.01818181818181818,0.1625,0.75,0.0,0.004261363636363636,0.0,0.0,0.0,0.0,
0.01818181818181818,0.17500000000000002,0.25,0.05333333333333334,0.005113636363636364,0.0,0.0,0.0,0.0,
0.01818181818181818,0.1875,0.25,0.05333333333333334,0.0017045454545454545,0.0,0.0,0.0,0.0,
0.01818181818181818,0.2,0.5,0.14444444444444446,0.0006392045454545455,0.0,0.0,0.0,0.0,
0.01818181818181818,0.21250000000000002,0.5,0.33333333333333337,0.00078125,0.0,0.0,0.0,0.0,
0.01818181818181818,0.225,0.75,0.011111111111111112,0.003409090909090909,0.0,0.0,0.0,0.0,
0.01818181818181818,0.23750000000000002,0.75,0.011111111111111112,0.003835227272727273,0.0,0.0,0.0,0.0,
0.01818181818181818,0.25,0.75,0.022222222222222223,0.0007102272727272727,0.0,0.0,0.0,0.0,
0.01818181818181818,0.2625,0.25,0.06666666666666667,0.0015625,0.0,0.0,0.0,0.0,
0.01818181818181818,0.275,0.25,0.07777777777777778,0.0017045454545454545,0.0,0.0,0.0,0.0,
0.01818181818181818,0.28750000000000003,0.25,0.011111111111111112,0.0017045454545454545,0.0,0.0,0.0,0.0,
0.01818181818181818,0.30000000000000004,0.25,0.08888888888888889,0.001278409090909091,0.0,0.0,0.0,0.0,
0.01818181818181818,0.3125,0.75,0.13333333333333333,0.0005681818181818183,0.0,0.0,0.0,0.0,
0.01818181818181818,0.325,0.25,0.12222222222222223,0.0007102272727272727,0.0,0.0,0.0,0.0,
0.01818181818181818,0.3375,0.25,0.1388888888888889,0.0009232954545454546,0.0,0.0,0.0,0.0,
0.01818181818181818,0.35000000000000003,0.25,0.26666666666666666,0.0004971590909090909,0.0,0.0,0.0,0.0,
0.01818181818181818,0.36250000000000004,0.25,0.26666666666666666,0.0004971590909090909,0.0,0.0,0.0,0.0,
0.01818181818181818,0.375,0.5,0.011111111111111112,0.006818181818181818,0.000992063492063492,0.0,0.0,0.0,
0.01818181818181818,0.3875,0.5,0.011111111111111112,0.005681818181818182,0.000992063492063492,0.0,0.0,0.0,
0.01818181818181818,0.4,0.5,0.011111111111111112,0.002840909090909091,0.0,0.0,0.0,0.0,
0.01818181818181818,0.41250000000000003,0.5,0.022222222222222223,0.0018465909090909093,0.0,0.0,0.0,0.0,
0.01818181818181818,0.42500000000000004,0.5,0.022222222222222223,0.0014204545454545455,0.0,0.0,0.0,0.0,
0.01818181818181818,0.4375,0.5,0.05333333333333334,0.005113636363636364,0.0,0.0,0.0,0.0,
0.01818181818181818,0.45,0.5,0.06666666666666667,0.0022017045454545458,0.0,0.0,0.0,0.0,
0.01818181818181818,0.4625,0.5,0.06666666666666667,0.0014914772727272728,0.0005952380952380952,0.0,0.0,0.0,
0.01818181818181818,0.47500000000000003,0.5,0.07777777777777778,0.0019176136363636366,0.0,0.0,0.0,0.0,
0.01818181818181818,0.48750000000000004,0.5,0.08888888888888889,0.0007102272727272727,0.0,0.0,0.0,0.0,
0.01818181818181818,0.5,0.5,0.1,0.001775568181818182,0.0,0.0,0.0,0.0,
0.01818181818181818,0.5125000000000001,0.5,0.011111111111111112,0.006818181818181818,0.0,0.0,0.0,0.0,
0.022727272727272728,0.0,0.25,0.0,0.014204545454545456,0.0,0.25,0.0,0.0,
0.022727272727272728,0.0125,0.25,0.0,0.020596590909090908,0.0,0.25,0.0,0.0,
0.022727272727272728,0.025,0.25,0.0,0.001278409090909091,0.0,0.25,0.0,0.0,
0.022727272727272728,0.037500000000000006,0.25,0.0,0.0017045454545454545,0.0,0.25,0.0,0.0,
0.022727272727272728,0.05,0.5,0.0,0.020596590909090908,0.0,0.25,0.0,0.0,
0.022727272727272728,0.0625,0.5,0.0,0.07670454545454546,0.0,0.25,0.0,0.0,
0.022727272727272728,0.07500000000000001,0.5,0.0,0.05397727272727273,0.0,0.25,0.0,0.0,
0.022727272727272728,0.08750000000000001,0.5,0.0,0.0018465909090909093,0.0,0.25,0.0,0.0,
0.022727272727272728,0.1,0.5,0.0,0.005965909090909091,0.0,0.25,0.0,0.0,
0.022727272727272728,0.1125,0.5,0.0,0.004829545454545454,0.0,0.25,0.0,0.0,
0.022727272727272728,0.125,0.75,0.0,0.021306818181818184,0.0,0.25,0.0,0.0,
0.022727272727272728,0.1375,0.75,0.0,0.06392045454545454,0.0,0.25,0.0,0.0,
0.022727272727272728,0.15000000000000002,0.75,0.0,0.0046875,0.0,0.25,0.0,0.0,
0.022727272727272728,0.1625,1.0,0.0,0.014204545454545456,0.0,0.25,0.0,0.0,
0.022727272727272728,0.17500000000000002,1.0,0.0,0.022017045454545456,0.0,0.25,0.0,0.0,
0.022727272727272728,0.1875,1.0,0.0,0.0044034090909090915,0.0,0.25,0.0,0.0,
0.022727272727272728,0.2,1.0,0.0,0.0026988636363636364,0.0,0.25,0.0,0.0,
0.022727272727272728,0.21250000000000002,0.5,0.016666666666666666,0.0015625,0.0,0.25,0.0,0.0,
0.022727272727272728,0.225,0.5,0.016666666666666666,0.005681818181818182,0.0,0.25,0.0,0.0,
0.022727272727272728,0.23750000000000002,0.5,0.016666666666666666,0.003551136363636364,0.0,0.25,0.0,0.0,
0.022727272727272728,0.25,0.5,0.03333333333333333,0.0014204545454545455,0.0,0.25,0.0,0.0,
0.022727272727272728,0.2625,0.5,0.03333333333333333,0.0008522727272727272,0.0,0.25,0.0,0.0,
0.022727272727272728,0.275,0.25,0.016666666666666666,0.0011363636363636365,0.0,0.25,0.0,0.0,
0.022727272727272728,0.28750000000000003,0.5,0.26666666666666666,0.0005681818181818183,0.0,0.25,0.0,0.0,
0.022727272727272728,0.30000000000000004,1.0,0.34444444444444444,0.0016335227272727272,0.0,0.25,0.0,0.0,
0.022727272727272728,0.3125,0.5,0.33333333333333337,0.0006392045454545455,0.0,0.25,0.0,0.0,
0.022727272727272728,0.325,0.5,0.33333333333333337,0.0016335227272727272,0.0,0.25,0.0,0.0,
0.022727272727272728,0.3375,0.75,0.016666666666666666,0.0015625,0.0,0.25,0.0,0.0,
0.022727272727272728,0.35000000000000003,0.75,0.016666666666666666,0.003977272727272727,0.0,0.25,0.0,0.0,
0.022727272727272728,0.36250000000000004,0.75,0.08333333333333334,0.00234375,0.0,0.25,0.0,0.0,
0.022727272727272728,0.375,0.75,0.16666666666666669,0.001775568181818182,0.0,0.25,0.0,0.0,
0.022727272727272728,0.3875,0.75,0.16666666666666669,0.0007102272727272727,0.0,0.25,0.0,0.0,
0.022727272727272728,0.4,0.75,0.33333333333333337,0.002272727272727273,0.0,0.25,0.0,0.0,
0.022727272727272728,0.41250000000000003,0.75,0.35555555555555557,0.0013494318181818182,0.0,0.25,0.0,0.0,
0.022727272727272728,0.42500000000000004,1.0,0.016666666666666666,0.0007102272727272727,0.0,0.25,0.0,0.0,
0.022727272727272728,0.4375,1.0,0.016666666666666666,0.0017045454545454545,0.0,0.25,0.0,0.0,
0.022727272727272728,0.45,1.0,0.08333333333333334,0.0019176136363636366,0.0,0.25,0.0,0.0,
0.022727272727272728,0.4625,1.0,0.16666666666666669,0.0014914772727272728,0.0,0.25,0.0,0.0,
0.022727272727272728,0.47500000000000003,1.0,0.16666666666666669,0.0008522727272727272,0.0,0.25,0.0,0.0,
0.022727272727272728,0.48750000000000004,0.5,0.016666666666666666,0.005681818181818182,0.0,0.25,0.0,0.0,
0.027272727272727268,0.0,0.75,0.0,0.05397727272727273,0.0,1.0,0.0,0.0,
0.027272727272727268,0.0125,0.75,0.0,0.05965909090909091,0.0,1.0,0.0,0.0,
0.027272727272727268,0.025,0.75,0.0,0.010795454545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.037500000000000006,0.75,0.0,0.010511363636363636,0.0,1.0,0.0,0.0,
0.027272727272727268,0.05,1.0,0.0,0.02840909090909091,0.0,1.0,0.0,0.0,
0.027272727272727268,0.0625,1.0,0.0,0.009943181818181818,0.0,1.0,0.0,0.0,
0.027272727272727268,0.07500000000000001,1.0,0.0,0.005681818181818182,0.0,1.0,0.0,0.0,
0.027272727272727268,0.08750000000000001,1.0,0.0,0.003835227272727273,0.0,1.0,0.0,0.0,
0.027272727272727268,0.1,0.5,0.0,0.015625,0.0,1.0,0.0,0.0,
0.027272727272727268,0.1125,0.5,0.0,0.009232954545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.125,0.5,0.0,0.003835227272727273,0.0,1.0,0.0,0.0,
0.027272727272727268,0.1375,0.5,0.0,0.0019886363636363634,0.0,1.0,0.0,0.0,
0.027272727272727268,0.15000000000000002,0.25,0.0,0.014204545454545456,0.0,1.0,0.0,0.0,
0.027272727272727268,0.1625,0.25,0.0,0.013494318181818182,0.0,1.0,0.0,0.0,
0.027272727272727268,0.17500000000000002,0.25,0.0,0.00390625,0.0,1.0,0.0,0.0,
0.027272727272727268,0.1875,0.25,0.0,0.003977272727272727,0.0,1.0,0.0,0.0,
0.027272727272727268,0.2,0.25,0.06666666666666667,0.002911931818181818,0.0,1.0,0.0,0.0,
0.027272727272727268,0.21250000000000002,0.25,0.06666666666666667,0.0005681818181818183,0.0,1.0,0.0,0.0,
0.027272727272727268,0.225,0.75,0.23333333333333334,0.0014204545454545455,0.0,1.0,0.0,0.0,
0.027272727272727268,0.23750000000000002,0.75,0.33333333333333337,0.001278409090909091,0.0,1.0,0.0,0.0,
0.027272727272727268,0.25,0.75,0.4555555555555556,0.0009232954545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.2625,1.0,0.03333333333333333,0.004261363636363636,0.0,1.0,0.0,0.0,
0.027272727272727268,0.275,1.0,0.03333333333333333,0.0011363636363636365,0.0,1.0,0.0,0.0,
0.027272727272727268,0.28750000000000003,1.0,0.06666666666666667,0.0009232954545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.30000000000000004,1.0,0.06666666666666667,0.0008522727272727272,0.0,1.0,0.0,0.0,
0.027272727272727268,0.3125,1.0,0.1,0.0008522727272727272,0.0,1.0,0.0,0.0,
0.027272727272727268,0.325,1.0,0.1,0.0018465909090909093,0.0,1.0,0.0,0.0,
0.027272727272727268,0.3375,1.0,0.13333333333333333,0.0011363636363636365,0.0,1.0,0.0,0.0,
0.027272727272727268,0.35000000000000003,1.0,0.16666666666666669,0.001278409090909091,0.0,1.0,0.0,0.0,
0.027272727272727268,0.36250000000000004,1.0,0.16666666666666669,0.0007102272727272727,0.0,1.0,0.0,0.0,
0.027272727272727268,0.375,0.25,0.1,0.0007102272727272727,0.0,1.0,0.0,0.0,
0.027272727272727268,0.3875,0.25,0.1,0.0004971590909090909,0.0,1.0,0.0,0.0,
0.027272727272727268,0.4,0.25,0.13333333333333333,0.0009232954545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.41250000000000003,0.25,0.16666666666666669,0.0014204545454545455,0.0,1.0,0.0,0.0,
0.027272727272727268,0.42500000000000004,0.25,0.16666666666666669,0.002556818181818182,0.0,1.0,0.0,0.0,
0.027272727272727268,0.4375,0.25,0.4222222222222222,0.00078125,0.0,1.0,0.0,0.0,
0.027272727272727268,0.45,0.5,0.03333333333333333,0.0005681818181818183,0.0,1.0,0.0,0.0,
0.027272727272727268,0.4625,0.5,0.06666666666666667,0.0031960227272727275,0.0,1.0,0.0,0.0,
0.027272727272727268,0.47500000000000003,0.5,0.16666666666666669,0.0008522727272727272,0.0,1.0,0.0,0.0,
0.027272727272727268,0.48750000000000004,0.5,0.23333333333333334,0.0006392045454545455,0.0,1.0,0.0,0.0,
0.027272727272727268,0.5,0.25,0.03333333333333333,0.0019886363636363634,0.0,1.0,0.0,0.0,
0.027272727272727268,0.5125000000000001,0.75,0.03333333333333333,0.007670454545454546,0.0,1.0,0.0,0.0,
0.027272727272727268,0.525,0.75,0.03333333333333333,0.008238636363636363,0.0,1.0,0.0,0.0,
0.027272727272727268,0.5375,1.0,0.5333333333333333,0.0011363636363636365,0.0,1.0,0.0,0.0,
0.027272727272727268,0.55,0.75,0.06666666666666667,0.003977272727272727,0.0,1.0,0.0,0.0,
